Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,PbI2; PbBr2,Carbon-nt,Spin-coating,0.7440915232937736,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,91.23539912980902,0,60; 100-1.0; 2.0,0.9809386678028159
nip,SLG | FTO,SnO2-c,Undoped,CBD,PbI2; PbBr2,Graphene oxide,Spin-coating,0.7783539340242445,Chlorobenzene,PTAA,LAD,AgAl,101.74133289415259,0,60; 80-1.0; 2.0,0.9800893061469436
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,PbAc2,CsPbBr3-np,Spin-coating,0.8401211054803549,Chlorobenzene,PTAA,O2,AgAl,92.51766571121361,0,65.0-270.0,0.979623254543549
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbAc2,PEAI,Spin-coating,0.9581898293100332,Toluene,PTAA,TPFB,AgAl,70.92077327373792,0,65.0; 100.0-1.0; 2.0,0.9788598677574808
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbI2,DMI,Spin-coating,0.9809987492312505,Diethyl ether,PTAA,O2,AgAl,88.41884354844333,0,60; 100-30.0; 90.0,0.9787213062193263
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,Pb,PEG-[60]fullerenes,Spin-coating,0.9808980771486155,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,95.45540265275898,0,100.0-6.0,0.978480442395442
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbAc2,CH3NH2,Spin-coating,0.9732157552190369,Ethyl ether,PTAA,TPFB,AgAl,68.5408362439775,0,65; 100-1.0; 5.0,0.9784765132856145
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbCl2,Rb,Spin-coating,0.8202464342117798,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,73.64042100915638,0,60; 100-1.0; 7.0,0.9767901784212013
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbAc2,Ni,Spin-coating,0.9476731128923237,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,102.23890432141302,0,65-2.0,0.9764075637287144
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,none,Graphene oxide,Spin-coating,0.7898020726258749,Diethyl ether,PTAA,Li-TFSI,AgAl,81.62674022815116,0,60; 100-45.0; 50.0,0.9758436658860665
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,PbI2,Ni,Spin-coating,0.7622846408487979,Chlorobenzene,PTAA,LAD,AgAl,91.02783822176312,0,60; 100-5.0; 10.0,0.9757287191418623
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,none,HATNA,Spin-coating,0.8416213814189869,Diethyl ether,PTAA,Li-TFSI,AgAl,74.4331458044992,0,60; 100-4.0; 10.0,0.9752709754212705
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,none,Diiodooctane,Spin-coating,0.8185224550888538,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,62.55616496852895,0,60; 80-1.0; 2.0,0.9751554090239065
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbI2; PbBr2,CsPbBr3-np,Spin-coating,0.77504672741575,Chlorobenzene,PTAA,Li-TFSI,AgAl,97.8787001061018,0,60; 80-1.0; 2.0,0.9739667401210677
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,PbAc2,ITIC; PCBM-60,Spin-coating,0.8614056076149533,Chlorobenzene,PTAA,Li-TFSI,AgAl,93.26526273860709,0,60; 100-2.0; 10.0,0.9738368547042314
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbAc2,CNDs@K,Spin-coating,0.9613779457485969,Diethyl ether,PTAA,O2,AgAl,86.56834997027619,0,65; 100-1.0; 5.0,0.9729325298592497
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbI2; PbBr2,PMA,Spin-coating,0.7623893883247266,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,Al,64.1041889812246,0,60; 100-15.0; 30.0,0.972814881307603
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbCl2,SnS-QDs,Spin-coating,0.7293870183854537,Chlorobenzene,PTAA,LAD,AgAl,76.72763626948489,0,60; 120-2.0; 15.0,0.9724465154855064
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbCl2,SnS-QDs,Spin-coating,0.9501778776873485,Chlorobenzene,PTAA,Li-TFSI,AgAl,102.68046713745574,0,60; 110-1.0; 10.0,0.9724170919716639
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbAc2,NMA,Spin-coating,0.8153080697938719,Diethyl ether,PTAA,Li-TFSI,AgAl,89.80590623066792,0,60; 100-1.0; 60.0,0.9723712472928242
nip,SLG | FTO,SnO2-c,La,Spin-coating,PbCl2,PEAI,Spin-coating,0.9853889792488679,Chlorobenzene,PTAA,Li-TFSI,AgAl,85.57320927899238,0,65.0-270.0,0.9721465875634465
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,PbCl2,DCL97,Spin-coating,0.8920734576016787,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,84.96271561141039,0,65.0-2.0,0.9711290612829842
nip,SLG | FTO,SnO2-c,La,Spin-coating,none,Mn,Spin-coating,0.9221115707347796,Chlorobenzene,PTAA,Li-TFSI,AgAl,90.94735044136073,0,65.0-270.0,0.971088624917932
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbAc2,FEAI,Spin-coating,0.8790718252739885,Chlorobenzene,PTAA,O2,AgAl,77.11197659003237,0,60; 100-3.0; 20.0,0.9707631046878028
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,PbCl2,Diiodooctane,Spin-coating,0.7348295102490164,Chlorobenzene,PTAA,LAD,AgAl,369.5051804768834,0,60; 100-2.0; 5.0,0.9707516876406573
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,PbI2,PVP,Spin-coating,0.9668042747503646,Diethyl ether,PTAA,LAD,AgAl,472.4360567937392,0,65.0; 100-1.0; 10.0,0.969851016321902
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbAc2,HATNA,Spin-coating,0.9483925017363862,Diethyl ether,PTAA,LAD,AgAl,75.2012618417841,0,60; 105-45.0; 70.0,0.969692926811027
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbCl2,Ni,Spin-coating,0.776769385533445,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,96.20205830965617,0,60; 100-1.0; 2.0,0.9696020798464424
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,Stoichiometric,Diiodooctane,Spin-coating,0.8907209417508808,Chlorobenzene,PTAA,LAD,AgAl,96.62166919605102,0,65; 100-1.0; 30.0,0.9692564417771237
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,PbCl2,ITIC; PCBM-60,Spin-coating,0.7566491975009728,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,83.06095811793321,0,65; 100-1.0; 1.0,0.969190855397195
nip,SLG | FTO,SnO2-c,Li,Spin-coating,PbAc2,PMA,Spin-coating,0.9062253505684479,Diethyl ether,PTAA,TPFB,AgAl,65.8206150824193,0,65; 100-1.0; 2.0,0.9685410363150043
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbI2; PbBr2,Carbon-nt,Spin-coating,0.77339144065972,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,80.59063364664166,0,65.0-1.0,0.9684627918206695
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,none,DA2PbI4,Spin-coating,0.8779152898689127,Chlorobenzene,PTAA,Li-TFSI,AgAl,122.68908549127805,0,60; 100-10.0; 15.0,0.9682200789572994
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbAc2,PEG-[60]fullerenes,Spin-coating,0.7667194423647248,Chlorobenzene,PTAA,LAD,AgAl,106.64294634912345,0,60; 100-10.0; 10.0,0.9676440544633843
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbCl2,Rhodanina,Spin-coating,0.9621305560825891,Chlorobenzene,PTAA,LAD,AgAl,423.920189017221,0,65.0; 100.0-1.0; 30.0,0.96705131045139
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbAc2,Rb,Spin-coating,0.8549442369527049,Chlorobenzene,PTAA,O2,AgAl,90.40577703506531,0,60; 100-10.0; 15.0,0.9669982946727329
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,Stoichiometric,Mn,Spin-coating,0.767126586573349,Chlorobenzene,PTAA,O2,AgAl,103.40962555097688,0,60; 100-30.0; 90.0,0.9669671147238585
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbAc2,Graphene oxide,Spin-coating,0.9014305383392957,Chlorobenzene,PTAA,Li-TFSI,AgAl,97.48037522443128,0,65.0; 100.0-1.0; 2.0,0.9668966350215754
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,MACl,NMA,Spin-coating,0.7603405118102222,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,86.58399570576333,0,65.0; 100.0-1.0; 5.0,0.9668488226129196
nip,SLG | FTO,SnO2-c,Li,Spin-coating,Stoichiometric,Cs,Spin-coating,0.7476132247779554,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,132.1167831863662,0,65.0; 100-3.0; 10.0,0.9664672365398846
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,PbI2; PbBr2,FACl,Spin-coating,0.7902692635553749,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,100.54906110388603,0,60; 100-30.0; 90.0,0.9663539834437054
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbCl2,Cs,Spin-coating,0.7524795470591018,Diethyl ether,PTAA,O2,AgAl,537.7378237921724,0,60; 120-2.0; 15.0,0.9663029366524962
nip,SLG | FTO,SnO2-c,La,Spin-coating,Stoichiometric,PbAc,Spin-coating,0.9934057426403682,Chlorobenzene,PTAA,TPFB,AgAl,82.1283089293747,0,60; 100-1.0; 2.0,0.9661532201513974
nip,SLG | FTO,SnO2-c,La,Spin-coating,Pb,Isatin-Cl,Spin-coating,0.9420753741525529,Chlorobenzene,PTAA,LAD,AgAl,206.27928167147883,0,60; 100-45.0; 50.0,0.9660980229679887
nip,SLG | FTO,SnO2-c,Li,Spin-coating,PbAc2,PC,Spin-coating,0.9990299606110643,Diethyl ether,PTAA,LAD,AgAl,290.38678990668916,0,60; 105-45.0; 70.0,0.9657439470512754
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbAc2,Rb,Spin-coating,0.9465721762314002,Diethyl ether,PTAA,TPFB,Al,73.8077541781995,0,60; 100-4.0; 10.0,0.9656294129197668
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,Carbon-np; Urea,Spin-coating,0.8096964401386031,Toluene,PTAA,LAD,AgAl,58.10580923127562,0,65; 100-1.0; 7.0,0.9652840192189629
nip,SLG | FTO,SnO2-c,Li,Spin-coating,none,Isatin-Cl,Spin-coating,0.7304123056085362,Chlorobenzene,PTAA,O2,Ag,88.114162638667,0,60; 100-10.0; 10.0,0.9649887752354623
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbAc2,ABS,Spin-coating,0.9454172847361753,Chlorobenzene,PTAA,O2,AgAl,70.28052007199089,0,65.0; 100.0-1.0; 30.0,0.964964856350175
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,Stoichiometric,Mn,Spin-coating,0.9057424664690047,Chlorobenzene,PTAA,TPFB,AgAl,110.67856755861379,0,60; 80-2.0; 5.0,0.9649520606935813
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,PbI2; PbBr2,Rb,Spin-coating,0.7761380617678779,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,169.70684780786053,0,150; 120-10.0; 20.0,0.9648479310920344
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,none,Graphene oxide,Spin-coating,0.7887159302671214,Chlorobenzene,PTAA,Li-TFSI,AgAl,82.81144355835133,0,65.0; 100.0-1.0; 5.0,0.9644294498951427
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,Pb,Benzoquinone,Spin-coating >> CBD,0.7745404540850891,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,83.58047340153777,0,65.0-3.0,0.9641551404066756
nip,SLG | FTO,SnO2-c,Li,Spin-coating,Stoichiometric,MA,Spin-coating,0.7529337806691121,Diethyl ether,PTAA,Li-TFSI,AgAl,126.6774375518969,0,65; 100-1.0; 5.0,0.9640126504991938
nip,SLG | FTO,SnO2-c,Undoped,CBD,PbI2,FACl,Spin-coating,0.7734906244925995,Chlorobenzene,PTAA,O2,Al,389.8555681033963,0,60; 100-1.0; 60.0,0.9637732464442276
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,Stoichiometric,ITIC,Spin-coating,0.9158873349787742,Chlorobenzene,PTAA,LAD,AgAl,517.9039197444074,0,60; 100-5.0; 10.0,0.9633169512244637
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbI2; PbBr2,DA2PbI4,Spin-coating,0.915390537253959,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,233.72801687073817,0,65.0; 100.0-5.0; 10.0,0.9632214797570934
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,none,CsPbBr3-np,Spin-coating,0.9983057057008945,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,270.5122039246747,0,60; 100-5.0; 10.0,0.963140153795192
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,Pb,PbAc2,Spin-coating,0.982205160422515,Diethyl ether,PTAA,TPFB,Au,80.80872478805725,0,130.0-15.0,0.9630089694508441
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbAc2,PVA,Spin-coating,0.9038109689863691,Chlorobenzene,PTAA,O2,AgAl,505.39105262529904,0,65.0; 100-1.0; 2.0,0.9629512952894659
nip,SLG | FTO,SnO2-np,Al,Spin-coating,Stoichiometric,Ni,Spin-coating,0.7916965839855945,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,78.82931886689111,0,60; 100-1.0; 60.0,0.9627345379892587
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,ITIC,Spin-coating,0.7560775033815725,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,411.46669528174823,0,60; 100-2.0; 10.0,0.9627060129165894
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbCl2,DA2PbI4,Spin-coating,0.7554795938201928,Chlorobenzene,PTAA,O2,AgAl,89.02612538172727,0,65.0-2.0,0.9624107350266639
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Phenylethyl ammonium iodide,Spin-coating,0.9491198895366034,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,70.18841051749689,0,60; 110-1.0; 10.0,0.9623844622019032
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,PbI2,PC,Spin-coating,0.9559120631730638,Diethyl ether,PTAA,LAD,AgAl,365.2054081017994,0,65.0; 100.0-2.0; 4.0,0.9623179404302533
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,none,SQ63,Spin-coating,0.9557741756931769,Ethyl acetate,PTAA,O2,AgAl,255.30717166969444,0,65.0-20.0,0.9622949212394583
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,none,EAPP,Spin-coating,0.7535154306645216,Chlorobenzene,PTAA,O2,AgAl,324.0401752442838,0,60-30.0,0.9622581747391351
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbCl2,PVP,Spin-coating,0.8395470726359278,Diethyl ether,PTAA,O2,AgAl,404.6333515196795,0,60; 80-2.0; 5.0,0.9622332433349878
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,PbAc2,MA,Spin-coating,0.7659645282583144,Diethyl ether,PTAA,LAD,AgAl,294.50227129075563,0,60; 100-0.5; 5.0,0.9621649762967313
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,MACl,PMA,Spin-coating,0.7562382220918333,Diethyl ether,PTAA,Li-TFSI,AgAl,120.93895013082061,0,65; 100-1.0; 30.0,0.9621177763193008
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,none,E2CA,Spin-coating,0.7726758180476043,Chlorobenzene,PTAA,O2,Al,434.8701888735303,0,60; 80-2.0; 5.0,0.9619101501662183
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,MACl,Methimazole,Spin-coating,0.7323765261435966,Diethyl ether,PTAA,Li-TFSI; TBP,AgAl,114.92939955561923,0,65.0; 100.0-2.0; 4.0,0.9617923305996952
nip,SLG | FTO,SnO2-c,La,Spin-coating,PbAc2,Rb,Spin-coating,0.8273237462495916,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,111.46313786534958,0,65.0-1.0,0.9615854744216664
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,ITIC; PCBM-60,Spin-coating,0.7677286479924992,Chlorobenzene,PTAA,O2,AgAl,382.4797672420596,0,65-2.0,0.9615656618880901
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,none,CdCl2,Spin-coating,0.7563648042971387,Diethyl ether,PTAA,LAD,AgAl,344.1222437100889,0,65.0-2.0,0.961368729275565
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,Pb,2Ph-ox,Spin-coating,0.7639387895121975,Chlorobenzene,PTAA,O2,Ag,78.29353782868534,0,65; 100-1.0; 1.0,0.9609338009156396
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,Stoichiometric,Rb,Spin-coating,0.8746147246851474,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,361.18940629424475,0,65; 100-1.0; 15.0,0.9609228236878006
nip,SLG | FTO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Pb,beta-cyclodextrin,Spin-coating,0.7563858072134251,Chlorobenzene,PTAA,Li-TFSI,AgAl,84.96876389982874,0,65-2.0,0.9606347056421689
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbCl2,Diiodooctane,Spin-coating,0.7403816441454323,Chlorobenzene,PTAA,O2,AgAl,429.6552363766885,0,65.0-10.0,0.9605551164256657
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbCl2,PVP,Spin-coating,0.5104840679844906,Diethyl ether,PTAA,Li-TFSI,AgAl,94.01988468562328,0,110.0-0.5,0.9604876057383187
nip,SLG | FTO,SnO2-c,Undoped,CBD,PbAc2,AgI,Spin-coating >> CBD,0.7674842540346813,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,Ag,91.8089661127346,0,60-60.0,0.9603190682975392
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,PbI2; PbBr2,PMA,Spin-coating,0.9575034691808023,Diethyl ether,PTAA,LAD,AgAl,307.61284115198816,0,60.0; 80-1.0; 5.0,0.9597472351647335
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbI2; PbBr2,ITIC; PCBM-60,Spin-coating,0.905530876679942,Chlorobenzene,PTAA,TPFB,AgAl,92.87643176008484,0,60.0; 85.0-1.0; 25.0,0.9596784392415718
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,PbAc2,PMA,Spin-coating,0.964857708568468,Diethyl ether,PTAA,Li-TFSI,AgAl,244.86125435547083,0,60; 100-0.5; 5.0,0.9594826409570996
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,Stoichiometric,DMI,Spin-coating,0.7732123337820447,Diethyl ether,PTAA,TPFB,AgAl,79.23514519222789,0,65.0-270.0,0.9594612411813677
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,PbI2,Ni,Spin-coating,0.7958055508529038,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,84.30922339889723,0,65; 100-1.0; 2.0,0.9593364757588033
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,MACl,Phenylethylammonium iodide,Spin-coating,0.715563758627729,Diethyl ether,PTAA,Li-TFSI; TBP,AgAl,116.01903145145357,0,60; 120-5.0; 10.0,0.9592797361186928
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbCl2,ITIC; PCBM-60,Spin-coating,0.9017044903846254,Chlorobenzene,PTAA,LAD,AgAl,76.72894853942432,0,65.0-1.0,0.9592341512486555
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,none,CdCl2,Spin-coating,0.9798825795220723,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,216.25755002397872,0,60; 100-4.0; 10.0,0.9592071574424232
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,MACl,NMA,Spin-coating,0.7401951574858002,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,100.92198694494039,0,65.0; 100.0-1.0; 5.0,0.9592043144201555
nip,SLG | FTO,SnO2-np,Al,Spin-coating,none,DCL97,Spin-coating,0.7874828839251086,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,58.44999395910465,0,60; 100-15.0; 30.0,0.9590804900156644
nip,SLG | FTO,SnO2-c,La,Spin-coating,none,CdCl2,Spin-coating,0.8369982793937691,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,227.93363154764094,0,60; 80-2.0; 5.0,0.9590740609117863
nip,SLG | FTO,SnO2-c,La,Spin-coating,PbAc2,Diiodooctane,Spin-coating >> CBD,0.9334763080993494,Chlorobenzene,PTAA,O2,AgAl,270.29838001112773,0,65.0-1.0,0.9590131070682228
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbI2; PbBr2,PbC2N2S2,Spin-coating,0.8855978264438753,Chlorobenzene,PTAA,Li-TFSI,AgAl,181.53759515844894,0,65.0; 100.0-2.0; 3.0,0.9589655497179547
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbAc2,ITIC,Spin-coating,0.7869102424726125,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,548.9687608559345,0,60; 100-4.0; 10.0,0.9588686775289014
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,CsPbBr3-np,Spin-coating,0.791998184212132,Chlorobenzene,PTAA,O2,AgAl,392.51343468875143,0,60.0; 85.0-1.0; 25.0,0.9584408880857972
nip,SLG | FTO,SnO2-c,Li,Spin-coating,PbI2,CsPbBr3-np,Spin-coating,0.7798055570442413,Chlorobenzene,PTAA,O2,Al,287.38665500605765,0,60; 100-3.0; 10.0,0.9584079396653205
