Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,ITIC; PCBM-60,Spin-coating,0.8149214823138478,Chlorobenzene,PTAA,O2,AgAl,191.68952222653542,0,60; 100-15.0; 30.0,0.9581957926485533
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbI2,AgI,Spin-coating >> CBD,0.7913918543333011,Chlorobenzene,PTAA,Li-TFSI,AgAl,101.46627779563778,0,60; 110-1.0; 10.0,0.9581086621217012
nip,SLG | FTO,SnO2-c,Undoped,CBD,PbI2,CsPbBr3-np,Spin-coating,0.8066032029831074,Chlorobenzene,PTAA,O2,Al,283.18881420458564,0,60.0-2.0,0.9580938882702573
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,PbCl2,PbAc,Spin-coating,0.7640196187681023,Chlorobenzene,PTAA,LAD,AgAl,376.26074627776103,0,110.0-180.0,0.9580707542609841
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,PbAc2,Thiourea,Spin-coating,0.7425413653925045,Chlorobenzene,PTAA,LAD,AgAl,65.17684273531287,0,60; 100-1.0; 7.0,0.9578639867480657
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,MACl,Cs,Spin-coating,0.7508724707820382,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,69.06180679230567,0,65.0; 100.0-1.0; 5.0,0.9578607929948147
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbCl2,Mn,Spin-coating,0.9026180449592802,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,84.51918120455528,0,65.0; 100.0-1.0; 5.0,0.9577266693728005
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,PbI2,ITIC; PCBM-60,Spin-coating,0.9314902242141214,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,496.452176052103,0,35.0-10.0,0.9576397524173178
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbAc2,GuaI,Spin-coating,0.975554996098357,Chlorobenzene,PTAA,Li-TFSI,AgAl,350.7405792829212,0,65.0; 100.0-1.0; 2.0,0.9575702948438058
nip,SLG | FTO,SnO2-c,La,Spin-coating,PbI2; PbBr2,HATNA,Spin-coating,0.9342305191987063,Diethyl ether,PTAA,TPFB,Ag,97.3806583256408,0,60; 100-0.33; 10.0,0.9574512109253409
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,PbI2; PbBr2,Diiodooctane,Spin-coating,0.9300049313263118,Chlorobenzene,PTAA,O2,AgAl,482.2467535223042,0,60.0; 80-1.0; 5.0,0.9573848101779404
nip,SLG | FTO,TiO2-c | PCBM-60, DMBI,Spin-coating | Spin-coating,PbI2; PbBr2,Cs,Spin-coating,0.9815357216773334,Diethyl ether,PTAA,Li-TFSI,AgAl,335.2951859208051,0,60; 120-5.0; 10.0,0.9573413662527053
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,PbI2; PbBr2,Diiodooctane,Spin-coating,0.9402381693481833,Chlorobenzene,PTAA,TPFB,Al,279.4053068588647,0,60.0; 85.0-1.0; 25.0,0.9571828321559275
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,MACl,Methimazole,Spin-coating,0.7291770896083701,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,110.06331135275069,0,65.0; 100-1.0; 10.0,0.9570718098832651
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbAc2,Thiourea,Spin-coating,0.962458859449783,Chlorobenzene,PTAA,Li-TFSI,AgAl,77.63768643600191,0,65.0; 100.0-5.0; 10.0,0.9569256201382289
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,PbCl2,Phenylethyl ammonium iodide,Spin-coating,0.985264592662095,Chlorobenzene,PTAA,TPFB,AgAl,72.26056763502736,0,65; 100-1.0; 7.0,0.9567990563022369
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,none,FACl,Spin-coating,0.7931454359515807,Chlorobenzene,PTAA,O2,AgAl,371.8884572401671,0,60; 100-3.0; 20.0,0.9566865031863457
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,MACl,MACSN,Spin-coating,0.7302265112755288,Chlorobenzene,PTAA,Li-TFSI,AgAl,115.49921178503939,0,65.0; 100.0-1.0; 30.0,0.9566093892899629
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,Stoichiometric,Isatin-Cl,Spin-coating,0.9381469428531135,Chlorobenzene,PTAA,LAD,AgAl,74.17837562976723,0,60; 80-1.0; 2.0,0.9564666915115151
nip,SLG | FTO,SnO2-np,Al,Spin-coating,PbAc2,PEG-[60]fullerenes,Spin-coating,0.9813981923708679,Chlorobenzene,PTAA,LAD,Al,106.45788268857864,0,65.0-20.0,0.9563893969991664
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,none,SA-1,Spin-coating,0.9346247941859487,Chlorobenzene,PTAA,TPFB,AgAl,487.82810135742926,0,60; 100-45.0; 50.0,0.9563627433362106
nip,SLG | FTO,SnO2-c,Undoped,Spin-coating,none,SnS-QDs,Spin-coating,0.7712284715788924,Chlorobenzene,PTAA,Li-TFSI,AgAl,308.06475901128505,0,60; 100-4.0; 10.0,0.9562140796189033
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbAc2,Ni,Spin-coating,0.925242260808502,Chlorobenzene,PTAA,Li-TFSI,AgAl,63.06429657736362,0,60; 100-1.0; 60.0,0.9561432173421421
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,none,MA,Spin-coating,0.7845748309086901,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,147.03652762416638,0,65.0; 100.0-1.0; 2.0,0.9560127984798418
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,PbI2,AgI,Spin-coating >> CBD,0.7790325988422906,Chlorobenzene,PTAA,O2,Al,284.3789550911891,0,60; 100-3.0; 10.0,0.956010419960707
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,BAI,Spin-coating,0.6000350755790042,Chlorobenzene,PTAA,O2,AgAl,87.80834996986027,0,65.0-3.0,0.955978759486324
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,PbAc2,BAI,Spin-coating,0.5392324155680175,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,96.9079146280426,0,55.0-10.0,0.9559659917377221
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbI2; PbBr2,Graphene oxide,Spin-coating,0.8404198514128315,Chlorobenzene,PTAA,TPFB,AgAl,79.0395150393849,0,60; 100-0.33; 10.0,0.9559450974755674
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbI2,E2CA,Spin-coating,0.7721238453488031,Chlorobenzene,PTAA,LAD,AgAl,190.99283769859838,0,60; 100-1.0; 7.0,0.9557217705219397
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbI2,Mn,Spin-coating,0.7625400443594837,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,Al,354.6961719415668,0,60; 100-15.0; 30.0,0.9555833577557906
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,Stoichiometric,Graphene oxide,Spin-coating,0.8650339203489665,Chlorobenzene,PTAA,Li-TFSI,Ca | Al,82.24315157251581,0,60; 100-1.0; 5.0,0.9554821733940019
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,Ni,Spin-coating,0.9544642906419012,Chlorobenzene,PTAA,TPFB,AgAl,448.8614019114511,0,60.0-30.0,0.9554002937018748
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbCl2,Caffeine,Spin-coating,0.9749371624850567,Diethyl ether,PTAA,TPFB,AgAl,225.94505900067583,0,60; 100-10.0; 15.0,0.9550455230944006
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbCl2,Graphene oxide,Spin-coating,0.8583922763683531,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,89.20626270655592,0,65; 100-1.0; 10.0,0.9548232225298022
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,none,PEG-[60]fullerenes,Spin-coating,0.7292897040898373,Chlorobenzene,PTAA,LAD,AgAl,164.54674705368754,0,65.0-10.0,0.9547472196309174
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,MACl,PMA,Spin-coating,0.7536301135236776,Diethyl ether,PTAA,LAD,AgAl,93.60767537407662,0,60; 100-30.0; 90.0,0.9546574222928512
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbI2,Cs,Spin-coating,0.5526141003864992,Diethyl ether,PTAA,Li-TFSI,AgAl,78.55129930015865,0,60; 100-1.0; 10.0,0.9544646682287814
nip,SLG | FTO,TiO2-c | PCBM-60, DMBI,Spin-coating | Spin-coating,PbAc2,DA2PbI4,Spin-coating,0.9543198951062113,Chlorobenzene,PTAA,LAD,AgAl,82.6055182590844,0,60; 105-45.0; 70.0,0.954449311478394
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,MA,Diiodooctane,Spin-coating >> CBD,0.7384726412298522,Chlorobenzene,PTAA,LAD,AgAl,67.96718942689373,0,65.0; 100.0-1.0; 5.0,0.9541748150277425
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,Stoichiometric,DA2PbI4,Drop-infiltration,0.7332280810177462,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,105.2594043266546,0,65.0; 100.0-1.0; 2.0,0.9540738224180831
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbI2,2Ph-ox,Spin-coating,0.8265085479072172,Chlorobenzene,PTAA,LAD,Ag,68.08739777801868,0,60; 110-1.0; 10.0,0.9538668127526732
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,none,MA,Spin-coating,0.7737522740451678,Diethyl ether,PTAA,TPFB,AgAl,104.30547765433803,0,60; 100-1.0; 4.0,0.9537794655871349
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,PbCl2,Zn,Spin-coating,0.9479842562653873,Chlorobenzene,PTAA,LAD,AgAl,93.35363171685779,0,60; 100-3.0; 10.0,0.953779131050694
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,Stoichiometric,ITIC,Spin-coating,0.8982666515772267,Chlorobenzene,PTAA,LAD,AgAl,90.85717037917416,0,65; 100-1.0; 7.0,0.9536153009187663
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,NH4Cl,2Ph-ox,Spin-coating,0.9395206797186679,Chlorobenzene,PTAA,Li-TFSI; TBP,Ag,77.3415233181952,0,65; 100-1.0; 10.0,0.9535072399599215
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbI2,Mn,Spin-coating,0.9667243309622683,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,128.61853030400155,0,65.0; 100-1.0; 10.0,0.9534409363037971
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbAc2,ITIC; PCBM-60,Spin-coating,0.9205706681593375,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,360.83406353570246,0,65.0; 100-1.0; 10.0,0.9532904365021382
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbCl2,PbAc,Spin-coating,0.7923389393980613,Chlorobenzene,PTAA,O2,Al,269.7768582170272,0,60.0-45.0,0.9530604660853962
nip,SLG | FTO,SnO2-np,Al,Spin-coating,PbAc2,DMI,Spin-coating,0.8569459078671883,Diethyl ether,PTAA,LAD,AgAl,486.422577650137,0,60; 110-1.0; 10.0,0.9528657470703532
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbAc2,FACl,Spin-coating,0.9400116434106732,Chlorobenzene,PTAA,O2,Ag,87.52502953200106,0,60; 80-1.0; 2.0,0.9527844160749817
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,Stoichiometric,Mn,Spin-coating,0.9004386719599236,Chlorobenzene,PTAA,LAD,AgAl,499.29577569812255,0,65.0; 100.0-2.0; 3.0,0.9525884810705685
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,PbAc2,Carbon-nt,Spin-coating,0.9425622656401308,Chlorobenzene,PTAA,LAD,AgAl,457.07087470111935,0,65.0-270.0,0.9525873993717948
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,Stoichiometric,Ni,Spin-coating,0.9464183560695404,Chlorobenzene,PTAA,LAD,AgAl,298.24756757948256,0,60; 100-15.0; 30.0,0.9525864310232643
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,PbCl2,NH4I,Spin-coating >> CBD,0.9462937010875694,Chlorobenzene,PTAA,Li-TFSI,AgAl,301.11161707786647,0,110.0| 150.0-15.0,0.9523036720457392
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbAc2,AgI,Spin-coating >> CBD,0.9784681282520634,Chlorobenzene,PTAA,O2,AgAl,75.1609520024997,0,60.0; 85.0-1.0; 25.0,0.9522831893962036
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,MACl,NH4SCN,Spin-coating,0.7698457590082317,Chlorobenzene,PTAA,LAD,AgAl,125.09713908563822,0,65.0; 100.0-5.0; 10.0,0.9522022573029397
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,MA,Diiodooctane,Spin-coating >> CBD,0.7441005209262488,Chlorobenzene,PTAA,LAD,AgAl,65.1873127237208,0,65.0; 100.0-1.0; 30.0,0.9521808083991646
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbI2,Butanediaminedihydroiodide,Spin-coating,0.7863826215277968,Chlorobenzene,PTAA,LAD,AgAl,518.932303327199,0,60; 85-1.0; 25.0,0.9521795496572768
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbAc2,FACl,Spin-coating,0.8814208719363906,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,338.53441592186834,0,65; 100-1.0; 1.0,0.9519884527181229
nip,SLG | FTO,SnO2-np,Al,Spin-coating,MACl,Phenylethylammonium iodide,Spin-coating,0.743728888395002,Diethyl ether,PTAA,Li-TFSI,AgAl,112.70671982787037,0,65.0; 100-1.0; 10.0,0.9518608310302971
nip,SLG | ITO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbCl2,Butanediaminedihydroiodide,Spin-coating,0.8225141781935521,Chlorobenzene,PTAA,Li-TFSI,Al,72.13386166109325,0,65.0; 100-1.0; 10.0,0.95169055590628
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,none,E2CA,Spin-coating,0.4356553256389937,Chlorobenzene,PTAA,Li-TFSI,AgAl,83.25624484344266,0,100.0-80.0,0.9512828582325656
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbAc2,Caffeine,Spin-coating,0.8041430627388151,Diethyl ether,PTAA,TPFB,AgAl,302.65978641147973,0,60; 85-2.0; 25.0,0.9512769669321384
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,PbCl2,TMS,Spin-coating,0.8119023149621543,Diethyl ether,PTAA,Li-TFSI; TBP,AgAl,138.81732840558772,0,65-2.0,0.9511002847119235
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,MAI,NH4I,Spin-coating,0.7382177488234158,Chlorobenzene,PTAA,O2,Ag,106.82314115948486,0,65.0-20.0,0.9507524773489819
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbCl2,CNDs@K,Spin-coating,0.9549441809735202,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,419.1449732208278,0,100.0-60.0,0.9504406367445698
nip,SLG | ITO,SnO2-c,Li,Spin-coating,PbAc2,DMI,Spin-coating,0.9027971042655243,Diethyl ether,PTAA,O2,AgAl,54.82515692867176,0,60; 100-1.0; 5.0,0.9504238970179018
nip,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2,ITIC,Spin-coating,0.7398719659165683,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,91.06250576148048,0,60; 100-30.0; 90.0,0.9503802287940222
nip,SLG | FTO,SnO2-c,Undoped,CBD,none,Benzoquinone,Spin-coating >> CBD,0.5816654322223678,Chlorobenzene,PTAA,LAD,AgAl,89.05864499605653,0,60; 105-45.0; 70.0,0.9499430340547166
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,PbCl2,Diiodooctane,Spin-coating >> CBD,0.7939952567173894,Chlorobenzene,PTAA,Li-TFSI,AgAl,229.2787535092201,0,60-30.0,0.9498741821490234
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbCl2,PbAc2,Spin-coating,0.742399535368547,Diethyl ether,PTAA,TPFB,AgAl,96.85643246446512,0,60; 100-0.33; 10.0,0.9498610806220711
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbAc2,Carbon-np,Spin-coating,0.5018504438886806,Toluene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,66.24354451283106,0,60; 100-0.33; 10.0,0.9496145730931784
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,Pb,E2CA,Spin-coating,0.8073519286438193,Chlorobenzene,PTAA,O2,AgAl,448.26039515727575,0,60; 120-5.0; 10.0,0.9495022846929372
nip,SLG | FTO,SnO2-np,Zr,Spin-coating,none,SnS-QDs,Spin-coating,0.9667580354585757,Chlorobenzene,PTAA,LAD,AgAl,234.07013930681978,0,60; 100-15.0; 30.0,0.9493667832395883
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbI2; PbBr2,Mn,Spin-coating,0.7386479611697674,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,Al,131.1482935693977,0,60; 120-2.0; 15.0,0.9492127089208142
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,Stoichiometric,Diiodooctane,Spin-coating,0.7183710698638406,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,375.4418783039004,0,65.0; 100.0-1.0; 5.0,0.9492098205488685
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbI2,Diiodooctane,Spin-coating >> CBD,0.8888842276943512,Chlorobenzene,PTAA,TPFB,AgAl,200.49912998511346,0,60; 80-1.0; 2.0,0.9485302690582513
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,Pb,Diiodooctane,Spin-coating >> CBD,0.9167959276003106,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,75.85892613559534,0,65.0-10.0,0.9484862130760663
nip,SLG | FTO,SnO2-c,Undoped,CBD,PbAc2,PbAc,Spin-coating,0.8409531055699466,Chlorobenzene,PTAA,TPFB,AgAl,238.34408817561552,0,65.0; 100-3.0; 10.0,0.9481978177294292
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,PbCl2,ITIC,Spin-coating,0.790938136055776,Chlorobenzene,PTAA,O2,Al,270.8331633336175,0,60.0-45.0,0.9479569273436058
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Evaporation,MACl,Phenylethylammonium iodide,Spin-coating,0.7266297662348088,Diethyl ether,PTAA,Li-TFSI; TBP,AgAl,111.76821136132004,0,65.0; 100.0-2.0; 4.0,0.9479364614549686
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,Pb,TMS,Spin-coating,0.9176108968288116,Diethyl ether,PTAA,TPFB,AgAl,374.4397257684291,0,65.0-10.0,0.9479141515015873
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbI2,Diiodooctane,Spin-coating >> CBD,0.9648501179419159,Chlorobenzene,PTAA,O2,AgAl,127.39655159354169,0,60.0-90.0,0.9477497415382199
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,PbAc2,SnS-QDs,Spin-coating,0.44462719795442757,Chlorobenzene,PTAA,O2,AgAl,81.84527513309357,0,60; 100-2.0; 10.0,0.9477089006649745
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,Stoichiometric,MA,Spin-coating,0.7758807338764386,Diethyl ether,PTAA,LAD,AgAl,123.74132803841097,0,65; 100-4.0; 60.0,0.9474318366882609
nip,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2,PEG-[60]fullerenes,Spin-coating,0.719329537830809,Chlorobenzene,PTAA,O2,AgAl,85.06052998636402,0,65.0-270.0,0.9474204362819129
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbCl2,Phenylethyl ammonium iodide,Spin-coating,0.9349154992212199,Chlorobenzene,PTAA,TPFB,AgAl,286.506101487464,0,60; 100-5.0; 10.0,0.9472064616275945
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbI2; PbBr2,Cl; DPE,Spin-coating >> CBD,0.7890670748350898,Chlorobenzene,PTAA,LAD,AgAl,337.9971031717154,0,60; 100-45.0; 50.0,0.9471582259113782
nip,SLG | FTO,TiO2-c | Al2O3-mp,Undoped,Spin-coating | Spin-coating,PbI2,Rb,Drop-infiltration,0.7331109937343527,Chlorobenzene,PTAA,Li-TFSI,AgAl,81.08459873361271,0,60; 100-3.0; 20.0,0.9471033145117282
nip,SLG | FTO,SnO2-c,Li,Spin-coating,PbI2; PbBr2,ITIC; PCBM-60,Spin-coating,0.9315597697947368,Chlorobenzene,PTAA,TPFB,AgAl,80.66572863344601,0,65; 100-1.0; 5.0,0.9468728905230244
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbI2,PEG-[60]fullerenes,Spin-coating,0.4106624167468437,Chlorobenzene,PTAA,Li-TFSI,AgAl,85.22700727130216,0,60; 120-5.0; 10.0,0.9464991968823685
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,PbAc2,CdCl2,Spin-coating,0.5639639527592823,Diethyl ether,PTAA,Li-TFSI; Polystyrene; TBP,Ag,82.73709727182683,0,60; 85-1.0; 25.0,0.9464081962226106
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,PbI2,KSCN,Spin-coating,0.8112517597457142,Chlorobenzene,PTAA,LAD,Al,389.0665988588425,0,60.0-30.0,0.9463893050153418
nip,SLG | FTO,SnO2-c,La,Spin-coating,PbAc2,Ni,Spin-coating,0.579904122836405,Chlorobenzene,PTAA,LAD,AgAl,66.91699165958549,0,65.0; 100-3.0; 10.0,0.9460526991535753
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbCl2,Mn,Spin-coating,0.7976519833833322,Chlorobenzene,PTAA,LAD,AgAl,140.0329272620644,0,60; 100-3.0; 10.0,0.9460434707931563
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbAc2,Diiodooctane,Spin-coating,0.8934000813005356,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,Au,86.67444742078268,0,60; 100-5.0; 10.0,0.9459745760432535
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,PbI2,Rb,Spin-coating,0.8319915625947981,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,384.89966068298054,0,60; 80-1.0; 80.0,0.9457036175720003
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,Stoichiometric,PMA,Spin-coating,0.8232377680702302,Diethyl ether,PTAA,Li-TFSI,AgAl,229.3512161627295,0,60.0-2.0,0.9457005914050932
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,MA,HATNA,Spin-coating,0.7461755494547828,Diethyl ether,PTAA,TPFB,AgAl,61.83929859179757,0,65; 100-1.0; 2.0,0.945559092706126
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,PbI2,rGO-g-PDDT,Spin-coating,0.9228879906076098,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,105.78575534741348,0,65.0; 100-1.0; 10.0,0.9453888985103495
